"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Mnt_dep_2018";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Mnt_dep_2019";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Mnt_dep_2020";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Mnt_dep_2021";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Mnt_dep_2022";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"567";0;3523200;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";3523200;0;3719.03;2088.28849968077;1398.09;1534;3129.58;1257.3236264783;1719.49;1508;5344.56;2629.36959885995;2631.32;1079;5568.15;3720.52921633088;1744.6;1230;1074.8;520.823608818989;501.76;521;14;5828;0;18;12;14;5828;0;18;12;14;5828;0;18;12;14;5828;0;18;12;14;5828;0;18;12
"568";3535015;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";3535015;0;2550.21;922.859651689959;1339.02;1322;4830.02;1489.48767171779;2276.48;2002;1641.93;781.922527127759;775.46;491;3414.48;1458.42737008923;1753.31;1586;1217.95;412.630580398478;839.91;442;15;5813;0;5;10;15;5813;0;5;10;15;5813;0;5;10;15;5813;0;5;10;15;5813;0;5;10
"569";223080;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";223080;0;288.56;106.273538844308;182.3;40;380.02;143.655496714166;236.45;595;195.53;75.3027667920427;120.4;129;397.25;161.235039338076;188.82;232;1146.27;903.389626700069;232.49;18;12;1000;0;0;2;12;1000;0;0;2;12;1000;0;0;2;12;1000;0;0;2;12;1000;0;0;2
"57";0;113144400;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";113144400;0;62786.73;29933.8403424242;25673.64;11364;50002.33;22570.6072841939;24820.06;11062;71351.19;32532.791637332;31247.54;11663;57425.97;26751.191654388;28696.17;11472;34998.21;18029.4669880896;18027.54;7809;405;50689;0;2125;151;405;50689;0;2125;151;405;50689;0;2125;151;405;50689;0;2125;151;405;50689;0;2125;151
"570";0;271830;0;"1_ER24";"51";"2_Affaires_directes";"3_Sante";271830;0;297.73;153.885201173907;116.3;127;348.76;174.156037507583;148.78;259;754.55;362.73338998944;339.59;366;1512.65;948.288253864807;268.9;280;167.47;140.325914649178;52.59;34;2;1056;0;3;5;2;1056;0;3;5;2;1056;0;3;5;2;1056;0;3;5;2;1056;0;3;5
"571";0;5276205;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";5276205;0;4629.95;1644.16377705887;2483.58;306;7140.58;1908.61505021772;3615.25;980;5250.06;2330.62556175916;2588.97;2073;12793.74;5677.82737695065;4631.38;2284;1946.96;1022.25668284482;1050.6;528;31;6115;0;15;10;31;6115;0;15;10;31;6115;0;15;10;31;6115;0;15;10;31;6115;0;15;10
"572";1123440;0;507360;"1_ER24";"45";"2_Affaires_directes";"3_Sante";1630800;0;2955.96;1290.92913306189;1319.18;1689;4927.86;1745.46457883795;2665.82;1334;413.58;134.438836921001;257.17;181;1085.32;589.17274672766;401.02;345;267.69;116.884912588112;172.75;75;5;3610;0;3;6;5;3610;0;3;6;5;3610;0;3;6;5;3610;0;3;6;5;3610;0;3;6
"573";0;11979;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";11979;0;0;0;0;0;112.95;40.8550964265572;48.62;12;38.9;11.700131356706;27.23;2;1306.29;1001.7474490338;321.51;349;0;0;0;0;0;0;0;0;0;6;352;0;2;3;6;352;0;2;3;6;352;0;2;3;0;0;0;0;0
"574";0;2653843750;0;"1_ER24";"52";"2_Affaires_directes";"3_Sante";2653843750;0;753607.91;262267.588305823;396646.29;128187;1706639.14;246053.949621994;377255.34;127220;482893.57;189650.801544924;266204.18;90651;554945.9;218720.419163962;302655.51;92936;304040.17;116092.769229596;194644.68;70381;1625;489980;0;17238;532;1625;489980;0;17238;532;1625;489980;0;17238;532;1625;489980;0;17238;532;1625;489980;0;17238;532
"575";539563540;124554920;49193960;"1_ER24";"45";"2_Affaires_directes";"3_Sante";713312420;0;92341.19;40651.8816986917;39307.49;22334;81392.33;36107.5032363825;34011.46;23512;58757.8;28552.6282521225;26195.81;20504;102976.29;47337.0058193074;45058.3;24164;49404.49;25291.5115872191;25876.71;14154;1443;98946;7;3939;333;1443;98946;7;3939;333;1443;98946;7;3939;333;1443;98946;7;3939;333;1443;98946;7;3939;333
"576";855630;237675;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";1093305;0;2408.67;747.963668685481;957.32;1434;3459.02;1141.9614258663;1912.23;1264;812.68;473.968594106172;328.31;175;784.89;490.321615957232;81.82;277;115.3;63.6871342762062;63.57;19;4;3149;0;4;12;4;3149;0;4;12;4;3149;0;4;12;4;3149;0;4;12;4;3149;0;4;12
"577";1238720;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";1238720;0;1995.53;951.76594585289;949;469;3241.75;1794.18415562525;1080.43;270;1482.09;621.704457853574;806.46;544;1238.55;595.005282634712;624.07;511;2624.95;2077.68041377393;804.35;734;23;2486;0;1;18;23;2486;0;1;18;23;2486;0;1;18;23;2486;0;1;18;23;2486;0;1;18
"578";1608745;0;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";1608745;0;3802.32;835.097878696172;546.32;521;2683.42;743.926487643776;603.68;686;1335.23;674.371156357375;502.61;160;1638.73;655.727173117974;896.24;1108;1531.52;791.995621107355;665.79;532;15;2981;0;4;7;15;2981;0;4;7;15;2981;0;4;7;15;2981;0;4;7;15;2981;0;4;7
"579";0;17096475;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";17096475;0;22983.26;10179.624086999;8666.68;4083;11027.22;5199.33507976127;5173.25;2443;12744.27;7817.8685232215;4680.8;4113;6118.76;3231.4089092918;2856.81;1106;7656.36;4665.01795061613;3712.19;1158;96;12327;0;459;21;96;12327;0;459;21;96;12327;0;459;21;96;12327;0;459;21;96;12327;0;459;21
"58";0;147820;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";147820;0;475.65;241.158069084711;234.52;124;746.59;531.32936806459;185.13;533;120;73.4992827557943;38.05;36;254.52;152.303114576497;104.24;79;18.53;15.0569041600232;6.3;6;0;767;0;11;0;0;767;0;11;0;0;767;0;11;0;0;767;0;11;0;0;767;0;11;0
"580";0;10024965;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";10024965;0;6298;2834.02231944233;3046.54;2210;13180.87;5991.22534864352;6121.72;2491;9803.5;4272.0585617979;4895.24;2092;12539.99;4131.44943927909;5179.78;1277;9447.56;5295.22879856987;3361.77;921;78;8377;0;513;23;78;8377;0;513;23;78;8377;0;513;23;78;8377;0;513;23;78;8377;0;513;23
"581";884240;31580;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";915820;0;4809.86;2126.73990259889;1567.77;527;2384.05;1041.28189283269;1115.94;445;1656.78;953.18033133487;540.48;213;1585.69;648.656296383306;936.39;349;1572.46;1025.40841421437;353.74;45;29;1509;0;12;29;29;1509;0;12;29;29;1509;0;12;29;29;1509;0;12;29;29;1509;0;12;29
"582";0;2972120;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";2972120;0;1323.77;588.086952402067;720.93;537;3713.21;1826.56616106508;1589.06;604;3320.43;1459.34617562962;1718.45;1641;2338.34;1003.30353847037;1333.99;1352;923.24;445.329793357613;561.52;302;25;4393;0;15;3;25;4393;0;15;3;25;4393;0;15;3;25;4393;0;15;3;25;4393;0;15;3
"583";0;2281125;0;"1_ER24";"51";"2_Affaires_directes";"3_Sante";2281125;0;4181.62;1376.3608516551;1559.93;1144;6226.49;3396.76589781437;1740.27;922;1128.58;468.99578961692;629.86;799;2543.75;1315.98722859398;1092.88;793;1802.41;941.222714585394;918.36;687;25;4291;0;18;11;25;4291;0;18;11;25;4291;0;18;11;25;4291;0;18;11;25;4291;0;18;11
"584";21632685;0;1856270;"1_ER24";"45";"2_Affaires_directes";"3_Sante";23488955;0;11953.9;6295.11345743585;4621.53;2677;17233.98;7629.84669030834;5340.68;3708;18839.95;8685.35741295099;9239.9;3006;9555.73;4698.35473110977;4222.14;2190;8597.49;4979.5508921372;4246.17;2698;820;13134;3;231;91;820;13134;3;231;91;820;13134;3;231;91;820;13134;3;231;91;820;13134;3;231;91
"585";0;4541760;0;"1_ER24";"45";"2_Affaires_directes";"3_Sante";4541760;0;6406.67;2759.1497130769;2560.01;933;18557.18;2257.51570576009;6731.87;1332;9063.77;3247.72983108432;3760.37;1427;4049.19;1588.91911522736;2171.94;1664;3697.53;1333.71176170031;2018.36;952;18;6238;0;38;14;18;6238;0;38;14;18;6238;0;38;14;18;6238;0;38;14;18;6238;0;38;14
"586";0;22137360;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";22137360;0;15872.67;6162.0294571586;7314.71;2928;17528.31;6301.37867477261;6355.47;3549;8873.47;3623.01456134557;4600.95;2882;20432.3;9402.27521933428;4440.42;2616;2266.31;995.996358582077;1400.92;1202;82;12823;1;229;42;82;12823;1;229;42;82;12823;1;229;42;82;12823;1;229;42;82;12823;1;229;42
"587";464444505;554664915;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1019109420;0;137386.56;45202.4969810412;68393.57;32815;117705.45;39915.5691019639;62015.39;27256;77057.32;35718.0511333082;35223.35;22705;98074.55;43266.7136908026;46602.91;30115;48987.45;22699.8773540958;27561.97;14180;638;120053;2;6150;228;638;120053;2;6150;228;638;120053;2;6150;228;638;120053;2;6150;228;638;120053;2;6150;228
"588";16805375880;1214958190;1326252070;"1_ERCAC";"54";"2_Affaires_directes";"3_Sante";19346586140;0;572090.47;243008.229027154;258136.85;217019;647443.27;303737.498120098;276578.93;186302;601396.2;294774.131230617;260872.6;178472;751176.5;376120.425346253;324773.85;218678;535358.9;282925.9758418;267065.26;126978;23167;874599;0;26459;3224;23167;874599;0;26459;3224;23167;874599;0;26459;3224;23167;874599;0;26459;3224;23167;874599;0;26459;3224
"589";0;25114950;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";25114950;0;20937.95;9409.05410727539;9836.13;4178;45141.33;14518.9317221925;26349.42;4963;27915.04;9973.19046020298;8410.65;4303;11376.23;5450.43050879114;4955.07;3539;12841.57;8259.01356231397;5513.12;2715;79;19112;3;461;43;79;19112;3;461;43;79;19112;3;461;43;79;19112;3;461;43;79;19112;3;461;43
"59";23052945;2088940;74605;"1_ER11";"3";"2_Affaires_directes";"3_Sante";25216490;0;9004.41;4030.87059779472;4294.88;2689;14892.94;7370.69847550656;5710.59;2321;10124.75;4760.89224820474;5091.5;3890;20731.09;7294.7647859548;12781.05;3702;16399.81;8555.9165064866;8908.02;2319;100;13905;0;856;60;100;13905;0;856;60;100;13905;0;856;60;100;13905;0;856;60;100;13905;0;856;60
"590";0;7424265;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";7424265;0;9968.41;5563.99207130097;3167.07;2118;10148.66;5206.60467439388;2306.36;1804;12754.36;6069.52914851761;5527.24;1784;6372.24;3743.44792590075;2045.77;1543;2095.08;1109.08934436619;1070.23;1140;70;7965;0;303;51;70;7965;0;303;51;70;7965;0;303;51;70;7965;0;303;51;70;7965;0;303;51
"591";339361225;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";339361225;0;131780.44;48908.9356018227;75444.21;20074;212423.33;66180.5939998236;135041.93;29473;126371.83;49816.247584055;71292.88;24750;135243.19;49745.1939197047;81437.31;22568;100438.47;39119.929954353;67806.02;17206;155;98980;2;14826;108;155;98980;2;14826;108;155;98980;2;14826;108;155;98980;2;14826;108;155;98980;2;14826;108
"592";0;39634140;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";39634140;0;23451.99;9710.72389624763;12496.1;7015;20027.75;8128.2120662628;10046.35;7349;65589.1;20743.0894431325;42909.44;7185;38570.41;12085.4342605042;26431.81;5197;26678.32;8832.39475401042;19470.19;2290;25;28118;0;878;15;25;28118;0;878;15;25;28118;0;878;15;25;28118;0;878;15;25;28118;0;878;15
"593";229397850;878663280;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1108061130;0;99860.7;31475.7832073726;51379.01;32309;142281.55;49739.1147181332;60289.16;34971;100122.31;41041.5408214387;46134.6;27307;73243.48;33548.8966935334;34497.91;25838;56518.99;25997.4747910982;30362.05;18604;518;131209;4;7097;201;518;131209;4;7097;201;518;131209;4;7097;201;518;131209;4;7097;201;518;131209;4;7097;201
"594";0;5063100;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";5063100;0;10120.33;4260.14853228874;3104.81;1828;10598.78;3003.27086234857;4877.81;1752;5633.89;3250.33435143316;2275.03;1862;3145.49;1467.33635259054;1632.24;1403;1922.29;1033.2754311876;1003.01;388;28;7142;0;42;21;28;7142;0;42;21;28;7142;0;42;21;28;7142;0;42;21;28;7142;0;42;21
"595";0;3648;0;"1_ERCAC";"55";"2_Affaires_directes";"3_Sante";3648;0;2404.33;607.300929684335;640.68;32;312.83;101.602412225144;90.48;16;0;0;0;0;29.3;8.87883680418328;20.51;2;455;77.0573696954909;38.59;7;13;38;0;0;6;13;38;0;0;6;0;0;0;0;0;13;38;0;0;6;13;38;0;0;6
"596";0;36324015;0;"1_ERCAC";"55";"2_Affaires_directes";"3_Sante";36324015;0;25163.1;11811.9729780123;12291.99;7169;25902.11;9526.36890241428;15916.84;7155;18738.6;7292.56003741342;7459.97;4880;10310.49;3758.20106320901;6016.59;4298;21736.34;8196.54526165333;14578.2;3707;46;25913;1;1220;29;46;25913;1;1220;29;46;25913;1;1220;29;46;25913;1;1220;29;46;25913;1;1220;29
"597";0;35807590;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";35807590;0;60660.33;21875.7364490741;37981.47;11373;47558.92;15224.4943894441;29760.17;10540;34377.47;9639.32224392905;24732.24;3242;4444.13;1911.65176839955;2524.05;2965;7466;4545.39989598098;3773.99;874;32;27480;0;1470;12;32;27480;0;1470;12;32;27480;0;1470;12;32;27480;0;1470;12;32;27480;0;1470;12
"598";541237690;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";541237690;0;85013.81;35013.1274645106;37410.64;17905;107521.44;40386.4965730703;52284.26;24277;78745.47;32835.6707128829;30953.68;18522;63665.34;32514.6943330782;25290.43;12406;33747.87;17341.8478456974;13516.35;6601;1921;75448;1;2074;267;1921;75448;1;2074;267;1921;75448;1;2074;267;1921;75448;1;2074;267;1921;75448;1;2074;267
"599";0;5598840;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";5598840;0;42250.73;10952.2927264747;25877;2018;22023.69;8148.65122489254;5904.97;2036;3957.75;1826.08141527015;2096.76;1563;2513.45;1722.27809391182;760.22;809;1782.52;257.863334122393;1538.07;752;31;6950;1;166;30;31;6950;1;166;30;31;6950;1;166;30;31;6950;1;166;30;31;6950;1;166;30
"6";105125;0;0;"1_ER11";"2";"2_Affaires_directes";"3_Sante";105125;0;1221.97;357.705228956393;304.27;308;118.4;29.658426077536;67.67;18;127.47;42.1073850941449;85.42;13;2816.46;2234.48458579181;599.82;240;421.87;336.004111476169;82.92;146;14;708;0;1;2;14;708;0;1;2;14;708;0;1;2;14;708;0;1;2;14;708;0;1;2
"60";10416885;6485985;0;"1_ER11";"5";"2_Affaires_directes";"3_Sante";16902870;0;11060.62;3360.94411118533;5841.83;2998;11136.38;4363.99064222915;6015.19;3157;9566.43;5513.78142137929;4010.82;1986;9124.99;4658.4151725622;3713.8;2555;14148.55;9834.55914937432;5548.31;2407;665;12388;0;27;23;665;12388;0;27;23;665;12388;0;27;23;665;12388;0;27;23;665;12388;0;27;23
"600";486948000;285621600;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";772569600;0;255169;90988.8101072932;139721.87;53002;257430.62;93070.5046632485;121445.94;48850;94407.88;42227.6969220935;47091.62;28280;82374.97;39956.6858126577;38228.56;23981;50108.16;27056.3211053114;21238.88;9567;2189;155416;3;5668;404;2189;155416;3;5668;404;2189;155416;3;5668;404;2189;155416;3;5668;404;2189;155416;3;5668;404
"601";0;11278550;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";11278550;0;7245.25;2557.82236417596;3751.51;2565;10290.12;4975.61329633281;4053.73;2751;10595.81;4405.491618697;5541.48;2625;20141.29;6703.68276860565;12750.06;2391;3947.64;1994.52887600059;2306.45;1478;47;11422;0;322;19;47;11422;0;322;19;47;11422;0;322;19;47;11422;0;322;19;47;11422;0;322;19
"602";2786680;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";2786680;0;2610.32;1110.56646979918;1230.44;419;1213.25;382.32173945458;739.33;863;3326.57;1328.02848863363;2007.69;1258;5258.83;2040.91531381101;3202.15;2309;1942.96;899.47458538945;1152.36;510;6;5148;0;202;3;6;5148;0;202;3;6;5148;0;202;3;6;5148;0;202;3;6;5148;0;202;3
"603";256652465;1204534575;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1461187040;0;351489.7;131487.294517365;183935.21;76434;389662.15;135878.295201091;215745.79;67798;335031.3;120414.151087011;202739.01;69835;306535.13;124822.049606459;153216.49;59019;154482.8;61625.1017162241;102195.02;41825;732;298786;11;15003;379;732;298786;11;15003;379;732;298786;11;15003;379;732;298786;11;15003;379;732;298786;11;15003;379
"604";0;71700;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";71700;0;170.41;75.0147361828183;84.6;55;681.47;271.938015716033;164.19;84;150.22;60.7293052941347;89.57;278;523.91;110.030736340116;374.52;59;1900;1748.22599405012;480;2;4;471;0;0;3;4;471;0;0;3;4;471;0;0;3;4;471;0;0;3;4;471;0;0;3
"605";3756024965;559180150;95179600;"1_ERCAC";"56";"2_Affaires_directes";"3_Sante";4410384715;0;111453.18;45825.7692130582;53949.97;37516;158566.95;63351.8279733291;76859.87;36033;227758.65;108255.808150698;101297.21;57603;262568.34;133839.341750916;105019.66;68454;166520.37;78243.9226874245;95294.31;38343;3522;227283;3;6413;728;3522;227283;3;6413;728;3522;227283;3;6413;728;3522;227283;3;6413;728;3522;227283;3;6413;728
"606";0;1809570;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1809570;0;14035.17;2609.01729530194;8867.06;1625;3624.55;975.614971283452;2599.31;729;1900.55;642.865188943498;1014.4;380;3261.66;1126.29068589021;1462.43;687;937.59;219.069953085408;723.27;272;0;3654;0;23;16;0;3654;0;23;16;0;3654;0;23;16;0;3654;0;23;16;0;3654;0;23;16
"607";0;27249075;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";27249075;0;14190.5;4412.19857522431;7856.96;2731;15093.21;4453.22882737027;7995.29;1935;13501.1;4739.29359584342;6915.64;2729;25243.31;12041.8076472715;11614.96;5010;32013.59;6270.81277195381;21509.84;10590;47;21649;1;1273;25;47;21649;1;1273;25;47;21649;1;1273;25;47;21649;1;1273;25;47;21649;1;1273;25
"608";0;193806150;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";193806150;0;47065.91;14911.7007874417;22332.48;12004;41665.25;13149.9191209303;22848.79;13363;46428.56;18423.6655477913;23967.1;10799;39136.7;13428.6255885332;22471.69;9604;27454.73;6579.20229959439;20763.9;8215;160;52626;1;1136;62;160;52626;1;1136;62;160;52626;1;1136;62;160;52626;1;1136;62;160;52626;1;1136;62
"609";0;532528740;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";532528740;0;179270.62;59605.5272910303;105278.65;66903;184185.94;55745.9429265426;115344.75;48540;120346.22;43982.4238944557;73149.54;29735;129461.38;44670.40034629;80101.04;25688;85916.63;34373.6687408161;55701.39;13400;279;175745;0;8122;120;279;175745;0;8122;120;279;175745;0;8122;120;279;175745;0;8122;120;279;175745;0;8122;120
"61";0;704000;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";704000;0;1218.88;562.97621181195;440.24;956;623.83;237.215917741666;357.29;374;509.72;183.893581272238;239.39;352;1127.35;422.916806181972;598.92;610;2702.8;1359.40575923258;1249.72;268;10;2535;0;12;3;10;2535;0;12;3;10;2535;0;12;3;10;2535;0;12;3;10;2535;0;12;3
"610";6889195;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";6889195;0;9120.79;4088.03307512056;2878.26;2392;8323.94;3684.82414510632;2801.72;1506;6209.18;3320.02340602432;2471.17;1689;6870.94;3336.61925491527;2498.67;2091;2283.03;1129.83413873221;619.31;775;700;7661;0;27;65;700;7661;0;27;65;700;7661;0;27;65;700;7661;0;27;65;700;7661;0;27;65
"611";0;1221880;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1221880;0;3825.7;1470.28156177114;2334.35;790;3766.59;1139.26270762732;714.67;319;4211.21;2516.65388807132;1683.83;1224;1065.58;564.248136438567;470.75;396;300.16;134.945810709742;190.55;48;24;2735;0;6;12;24;2735;0;6;12;24;2735;0;6;12;24;2735;0;6;12;24;2735;0;6;12
"612";0;4163440;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";4163440;0;3947.28;1704.01056990928;2190.45;2008;2924.5;1109.11750866045;1796.46;1724;6623.9;3525.88542657053;2129.23;682;4549.97;1511.4269268845;2963.91;1003;1292.58;554.138394311239;842.48;447;39;5681;0;131;13;39;5681;0;131;13;39;5681;0;131;13;39;5681;0;131;13;39;5681;0;131;13
"613";878847375;0;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";878847375;0;203777.27;73288.2230212529;108406.32;46099;247226.3;91479.1667322578;132588.34;63451;140170.03;54918.6246683942;72793.98;44784;171304.14;72862.3125548593;88922.74;43870;98525.41;47873.0882119007;54178.63;24571;754;213569;0;8208;244;754;213569;0;8208;244;754;213569;0;8208;244;754;213569;0;8208;244;754;213569;0;8208;244
"614";0;1205880;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";1205880;0;3325.63;1600.8100813545;1676.38;844;1513.06;775.256216647591;703.89;369;1105.57;571.15393618202;529.15;358;2131.85;1249.82274514177;895.99;447;2231.55;961.438116572931;1339.1;301;5;2305;0;0;9;5;2305;0;0;9;5;2305;0;0;9;5;2305;0;0;9;5;2305;0;0;9
"615";0;153544320;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";153544320;0;60218.05;25417.4370757777;27042.02;13089;72133.28;22498.4167894188;30178.59;14617;95833.16;30268.1037725727;62107.6;10403;51049.02;18060.3326561279;15501.86;10030;41609.09;16389.5448255159;25858.78;5175;231;50266;5;2661;151;231;50266;5;2661;151;231;50266;5;2661;151;231;50266;5;2661;151;231;50266;5;2661;151
"616";0;0;222296;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";222296;0;965.51;360.602720923591;593.01;272;2964.21;943.017280455638;1053.65;942;299.27;103.31356620556;196.07;197;0;0;0;0;2355.03;2787.86644523014;90.58;91;4;1435;0;60;3;4;1435;0;60;3;4;1435;0;60;3;0;0;0;0;0;4;1435;0;60;3
"617";861206540;27642150;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";888848690;0;73375.92;31897.6380505315;36376.67;21284;96262.36;34786.8300531973;57405.34;24869;100142.39;40466.8088103761;55014;31252;101411.75;43317.8482492634;53584.84;29737;55733.85;29243.3025780655;29841.72;15712;2605;114241;7;5606;395;2605;114241;7;5606;395;2605;114241;7;5606;395;2605;114241;7;5606;395;2605;114241;7;5606;395
"618";398092425;512495685;23189850;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";933777960;0;147857.22;59966.3300714238;69052.88;35718;249308.33;79339.6100127367;145706.66;34181;105611.76;47086.843074512;49938.48;27835;163913.8;84563.6830387412;68167.96;33121;134882.63;40227.4188101331;99948.54;23744;1464;144481;2;8282;370;1464;144481;2;8282;370;1464;144481;2;8282;370;1464;144481;2;8282;370;1464;144481;2;8282;370
"619";0;217835955;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";217835955;0;84781.17;27695.2784455791;52258.2;22257;174665.51;50791.8257445505;106219.2;25534;48841.8;18908.2492565902;25504.44;18236;60622.2;22409.9060067718;27033.44;13942;25381.01;11347.5871899714;13622.77;7340;249;78658;2;8240;160;249;78658;2;8240;160;249;78658;2;8240;160;249;78658;2;8240;160;249;78658;2;8240;160
"62";766800;0;0;"1_ER11";"3";"2_Affaires_directes";"3_Sante";766800;0;3722.73;1848.92940215133;1271.5;568;1838.77;982.670669527928;776.57;606;4928.93;881.589262954623;506.6;456;697.43;233.401165673921;454.29;403;836.04;346.887433861664;519.05;97;25;2091;0;8;6;25;2091;0;8;6;25;2091;0;8;6;25;2091;0;8;6;25;2091;0;8;6
"620";0;51969645;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";51969645;0;21755.21;7647.67547778042;11171.86;7910;31902.02;9277.49833753416;19656.25;8437;23279.91;8872.7391891704;13115.78;9073;27270.25;13485.4804772379;12809.6;9002;15567.57;6792.71978843109;9468.55;3651;99;36887;0;1036;51;99;36887;0;1036;51;99;36887;0;1036;51;99;36887;0;1036;51;99;36887;0;1036;51
"621";0;37194575;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";37194575;0;37909.47;10849.1871194058;24376.94;5412;8291.17;3690.79295572687;4495.23;3388;24838.97;10111.3426202288;12693.22;4754;13183.94;6150.12638976735;6682.11;3857;9987.99;1816.36987346609;8467.77;4404;25;21506;0;267;17;25;21506;0;267;17;25;21506;0;267;17;25;21506;0;267;17;25;21506;0;267;17
"622";0;11930600;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";11930600;0;7884.71;2437.35104553682;4507.83;2736;25063.78;7027.32733907109;16411.01;3080;7283.97;3134.41466294236;3457.36;2742;6103.02;2252.52592901946;3765.21;3174;5318.36;1936.67736933833;3663.24;2304;68;13570;0;388;10;68;13570;0;388;10;68;13570;0;388;10;68;13570;0;388;10;68;13570;0;388;10
"623";0;261515760;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";261515760;0;154417.49;48452.2601733086;88647.15;22104;103822.48;36103.0873394595;53345.51;23393;63327.85;25304.9992323339;21540.42;16907;74667.96;32604.0271190557;36366.35;16349;48139.88;14097.6821045695;33630.81;20306;290;93518;4;5056;191;290;93518;4;5056;191;290;93518;4;5056;191;290;93518;4;5056;191;290;93518;4;5056;191
"624";0;26632235;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";26632235;0;32916.43;11881.6170587285;14806.31;6834;19421.44;7647.76894158389;6825.4;4089;9195.71;4732.04455905112;4097.12;2497;6083.72;2938.54575795071;2939.64;1762;2436.69;671.749682488428;1752.87;347;64;14634;0;772;59;64;14634;0;772;59;64;14634;0;772;59;64;14634;0;772;59;64;14634;0;772;59
"625";0;252605500;0;"1_ERCAC";"53";"2_Affaires_directes";"3_Sante";252605500;0;79802.55;25889.1137882591;41589.53;18737;65830.25;26696.8244106233;35072.57;15924;31141.83;13327.7564906117;16887.76;16031;50326.35;22632.8252285565;19562.41;15882;31076.15;13069.6021055614;19268.45;5599;226;70627;4;1184;132;226;70627;4;1184;132;226;70627;4;1184;132;226;70627;4;1184;132;226;70627;4;1184;132
