"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Max_regroup1";"Max_regroup4";"Max_regroup2";"Max_regroup3";"Base";"Option";"Remb_rc_2018";"Remb_ro_2018";"Qte_acte_2018";"Remb_rc_2019";"Remb_ro_2019";"Qte_acte_2019";"Remb_rc_2020";"Remb_ro_2020";"Qte_acte_2020";"Remb_rc_2021";"Remb_ro_2021";"Qte_acte_2021";"Remb_rc_2022";"Remb_ro_2022";"Qte_acte_2022";"Dentaire_2018";"Maladie_2018";"Vie_2018";"Hospitalisation_2018";"Optique_2018";"Dentaire_2019";"Maladie_2019";"Vie_2019";"Hospitalisation_2019";"Optique_2019";"Dentaire_2020";"Maladie_2020";"Vie_2020";"Hospitalisation_2020";"Optique_2020";"Dentaire_2021";"Maladie_2021";"Vie_2021";"Hospitalisation_2021";"Optique_2021";"Dentaire_2022";"Maladie_2022";"Vie_2022";"Hospitalisation_2022";"Optique_2022"
"612";0;830984;0;"1341";"1_ERCAC";"20110101";"20501231";830984;0;1704.01056990928;2190.45;2002;1109.11750866045;1796.46;1723;3525.88542657053;2129.23;681;1511.4269268845;2963.91;1001;554.138394311239;842.48;445;761.557398914807;6161.1057693611;0;0;1597.38968127051;494.640529353847;4972.87483332947;0;78.0721806189439;0;11599.6273409645;3522.94388406402;0;0;2506.85590782414;875.6160419025;4850.38100068306;0;1371.56994914441;459.567642692517;0;2649.9781978121;0;120.713773744095;0
"613";175693731;0;0;"1345";"1_ERCAC";"20111001";"20501231";175693731;0;73288.2230212529;108406.32;46078;91479.1667322578;132588.34;63430;54918.6246683942;72793.98;44758;72862.3125548593;88922.74;43853;47873.0882119007;54178.63;24560;31835.754477666;225314.874008489;0;87711.0668312077;21579.4197889023;33279.615593078;247438.247868479;0;154724.89952707;21953.0706726614;25797.714761517;183398.796758989;0;46424.7800810037;18971.8317404612;59704.1715547497;191932.423838918;0;89748.8085039611;22926.1588766673;49331.7365749222;94691.3682654053;0;79881.5549201749;15460.7812990008
"614";0;240656;0;"1346";"1_ERCAC";"20110401";"20501231";240656;0;1600.8100813545;1676.38;843;775.256216647591;703.89;369;571.15393618202;529.15;358;1249.82274514177;895.99;446;961.438116572931;1339.1;298;0;5024.15040677251;0;0;2979.9;34.5212056506545;3841.7598775873;0;0;0;34.5890772756091;1889.23055199558;0;0;931.950051638911;69.9200586316649;3378.57261263261;0;0;2800.62105444458;42.4745047850206;4764.71607807963;0;0;0
"615";0;30683520;0;"1348";"1_ERCAC";"20110101";"20501231";30683520;0;25417.4370757777;27042.02;13077;22498.4167894188;30178.59;14606;30268.1037725727;62107.6;10397;18060.3326561279;15501.86;10023;16389.5448255159;25858.78;5167;26642.0862257907;44595.7593921337;0;35942.4780967874;19906.8616641767;20118.9634001847;46913.2823088374;5732.25957969891;24433.2565200601;15294.322138313;11051.5261444245;37597.1224424909;0;90306.7552274253;12385.1150485228;12784.9116838381;59856.2294818192;3870.93657931826;6263.68923027946;7525.89630538457;4998.20273989062;28974.9991337814;0;38738.9028678047;9235.61938610289
"616";0;0;55463;"1319";"1_ERCAC";"20150101";"20501231";55463;0;360.602720923591;593.01;270;943.017280455638;1053.65;941;103.31356620556;196.07;197;0;0;0;2787.86644523014;90.58;91;71.2504169701752;1371.16046672419;0;0;0;27.6169645205236;2431.97639395736;0;31.6890029725579;1280.78676037211;0;413.254264822239;0;0;0;0;0;0;0;0;0;12.0652216490783;0;11139.4005592715;0
"617";172032410;5521725;0;"1350";"1_ERCAC";"20110101";"20501231";177554135;0;31897.6380505315;36376.67;21250;34786.8300531973;57405.34;24847;40466.8088103761;55014;31221;43317.8482492634;53584.84;29698;29243.3025780655;29841.72;15689;22896.4730467105;78019.3511416838;2290;16165.3867608062;40116.979303457;24310.2912743096;88155.9798630797;0;41235.5548436413;20232.3242849559;18833.5755663968;96993.7007271314;2292.52002529779;36201.8507871259;48012.3969459282;24151.6380203816;91203.9057887581;3474.31900438549;47687.7695932641;50071.6088395277;21403.7032054649;65429.6970029517;0;22558.5788348443;36824.5338470665
"618";79557200;102420240;4634400;"1351";"1_ERCAC";"20110101";"20501231";186611840;0;59966.3300714238;69052.88;35693;79339.6100127367;145706.66;34153;47086.843074512;49938.48;27811;84563.6830387412;68167.96;33099;40227.4188101331;99948.54;23724;72983.484148496;131948.672666559;0;57432.9343247489;37466.559217315;62164.3001343097;124729.001386556;0;144498.741918765;65306.0066240529;41737.3930114975;95438.3823552304;1528.93747377692;72715.4069313938;24014.0956006613;110691.567610018;128328.705087874;1536.69884792141;126668.484261974;55592.9593859188;36992.5235913539;54294.1129933855;0;86610.9938522017;23239.4636137242
"619";0;43545235;0;"1356";"1_ERCAC";"20110101";"20501231";43545235;0;27695.2784455791;52258.2;22251;50791.8257445505;106219.2;25525;18908.2492565902;25504.44;18223;22409.9060067718;27033.44;13927;11347.5871899714;13622.77;7339;10108.8249532495;79650.5283371369;0;41136.3316877965;7580.70724971277;35726.5201464653;84210.9491638535;1910.54279285308;114841.934942248;17269.1816773324;7000.3899207121;61917.8115244549;0;19296.0878894609;6326.95694832312;12290.0102320704;49916.66686604;1946.28425175767;37420.025419778;10476.543264213;2896.08409655198;44920.7284743712;0;2976.66254113689;5944.46083779691
"62";153072;0;0;"101";"1_ER11";"20081001";"20501231";153072;0;1848.92940215133;1271.5;568;982.670669527928;776.57;603;881.589262954623;506.6;455;233.401165673921;454.29;403;346.887433861664;519.05;97;0;9145.94331129922;0;98.7036994574036;0;551.274828602002;1401.08728958003;0;0;2960.99122945761;3098.95649096531;1232.20541946704;0;76.7844043407599;0;131.936110635402;948.15806158127;0;86.9116561529325;0;217.543333203279;1516.89383610504;0;0;0
"620";0;10379460;0;"1357";"1_ERCAC";"20110101";"20501231";10379460;0;7647.67547778042;11171.86;7903;9277.49833753416;19656.25;8425;8872.7391891704;13115.78;9061;13485.4804772379;12809.6;8988;6792.71978843109;9468.55;3643;8048.12289214616;26058.3927564891;0;731.613160125151;3400.24858014174;3385.16746021771;26020.8141230103;0;14429.942730264;2551.56737417881;500.805081767904;27177.1360957577;0;11577.6239310202;5108.1308373062;1209.26930253767;35652.3334795535;0;26254.315939787;4311.48366431155;95.9062006595102;30260.4376974348;0;1514.30843146595;2092.94661259522
"621";0;7428685;0;"1360";"1_ERCAC";"20110401";"20501231";7428685;0;10849.1871194058;24376.94;5406;3690.79295572687;4495.23;3382;10111.3426202288;12693.22;4748;6150.12638976735;6682.11;3850;1816.36987346609;8467.77;4399;777.213630369499;24712.4759939558;0;24096.2459727039;4660;584.258897954121;11297.6679454929;0;5881.84184771679;690.196087470484;206.036274757448;23152.1633595128;0;24496.1429182758;2702.37054859775;7666.53341206301;18942.3171741774;0;4141.78136259638;0;0;7361.50880903049;0;1720.34055829996;0
"622";0;2384420;0;"1359";"1_ERCAC";"20110101";"20501231";2384420;0;2437.35104553682;4507.83;2733;7027.32733907109;16411.01;3079;3134.41466294236;3457.36;2739;2252.52592901946;3765.21;3171;1936.67736933833;3663.24;2304;1586.31573831831;9786.97436253304;0;103.465126832743;710;4609.05384365911;14346.4857372524;0;16181.0971144439;0;3605.81611682878;9055.8854247033;0;158.157302615285;2852.21447056442;547.472886142286;10594.2361938727;0;120.920565082341;0;681.069450639808;7663.01623575083;0;1339.301160301;0
"623";0;52277280;0;"1361";"1_ERCAC";"20110101";"20501231";52277280;0;48452.2601733086;88647.15;22093;36103.0873394595;53345.51;23384;25304.9992323339;21540.42;16898;32604.0271190557;36366.35;16338;14097.6821045695;33630.81;20297;8844.61104919791;78971.6507206137;3820.27928710043;128758.84784751;21865.911962121;4656.63804788596;92818.3816160107;1911.17399399276;63156.6498914324;17972.5931479756;26537.7077335723;58237.1219140196;1912.10185516104;17875.6640396749;21962.4006192417;18834.015902342;66981.3032377547;0;63670.7875488552;13534.0289063264;8561.62901959391;45893.1484049349;0;7821.03370500177;8212.59939331701
"624";0;5317186;0;"1362";"1_ERCAC";"20120601";"20501231";5317186;0;11881.6170587285;14806.31;6824;7647.76894158389;6825.4;4081;4732.04455905112;4097.12;2492;2938.54575795071;2939.64;1759;671.749682488428;1752.87;346;3672.25724738398;29945.2531234184;0;13795.2275209631;11995.3474018773;1857.31038717864;20236.9942902096;0;9819.79245974312;6324.74757078812;4494.7271408056;9925.35283290719;0;2073.5816488122;7166.56117273059;35.1553961704919;8275.24926311896;0;2779.59666097331;3602.72746949078;612.433113197347;2746.31529924479;0;0;0
"625";0;50472800;0;"1365";"1_ERCAC";"20110101";"20501231";50472800;0;25889.1137882591;41589.53;18717;26696.8244106233;35072.57;15906;13327.7564906117;16887.76;16020;22632.8252285565;19562.41;15870;13069.6021055614;19268.45;5591;10131.7061272841;70608.4283247883;3820.27928710043;35558.2887102378;9326.86649188467;6419.93411236703;69042.0914669639;0;37170.7100848703;20851.3863889151;1486.81294766217;57278.865271804;0;5377.57336353585;2495.53087005672;18542.4285254965;57478.616648916;1924.65232756059;21943.0862264749;13275.3424143345;9457.71795605122;34119.1541212739;2351.48707650404;16841.2642617673;2578.38711221068
"626";0;14442110;0;"1367";"1_ERCAC";"20110101";"20501231";14442110;0;16488.0835749675;22291.67;10178;15789.4622019614;26868.6;8053;13735.5843979343;11950.99;9603;16423.1119227946;14975.15;8794;11959.6386481982;9463.6;4054;4464.19515734481;49430.808826844;0;20674.4952536096;7870.91863703902;9902.20602310561;39404.7881332212;0;20186.2928968952;9454.02395658497;21853.4465841546;29186.7604385048;0;9525.35628453593;8112.35868247594;9184.73721626774;46676.5052049116;0;15425.2881474483;10829.0290453456;16154.4699865695;39729.2359590821;0;2252.99547120544;1661.49182413404
"627";0;1398399;0;"1368";"1_ERCAC";"20110101";"20501231";1398399;0;1544.24421818842;3605.16;2285;1621.54028336003;3954.72;3842;976.041867483475;1150.79;1165;1630.40648605995;2239.89;1094;2295.49459889178;1637.18;521;99.6095191571926;5928.74983733999;0;80.2617344449264;1612.6;240.187997667552;6580.3080735933;0;1287.20534553932;0;65.2680849461493;3387.0891556892;0;0;1427.85209678202;0;3876.77849569113;0;2724.24463400534;1551.00930060328;226.838478453335;2383.37373371946;0;8867.26078228613;0
"628";134060626;0;0;"1369";"1_ERCAC";"20110101";"20501231";134060626;0;113473.551611111;204951.12;45922;101008.490861488;233856.96;41391;75062.0104960257;122985.28;29659;65289.3924897655;78141.53;26167;32874.8358028327;79529.97;32563;17671.7057067288;168113.109097388;13726.337946057;357365.812773398;10490.7925319813;11717.1751017114;153285.585023298;1145.32539152711;321678.087201526;17216.2815893786;15058.7281476859;116495.384104371;0;235322.854004404;8433.08622366789;43708.5147790072;97792.335078377;5239.16578044583;169951.477650614;9755.4691603841;4997.5256101042;47424.3235238083;1877.49622600453;106801.280480388;3273.55317385885
"629";0;24785880;0;"1371";"1_ERCAC";"20110101";"20501231";24785880;0;33278.5949691232;58393.32;16098;25320.4748858176;34360.57;10174;10888.7630103135;12435.05;6467;26843.8014915917;52137.88;10324;12982.0553799016;14246.91;11292;11180.8569491148;75618.1288764851;0;71204.728051566;8389.26096845011;15277.709758623;71509.4864259259;1910.54279285308;24798.9240360807;13105.7114156054;8494.36077104283;38636.4955305034;1914.93152453372;4046.84195118848;1351.18527429887;5027.44720715768;35530.6708793071;0;85318.3953093178;8342.49406217578;5240.92298969836;37227.610741751;0;17457.6370391766;4984.10612888226
"63";17864;0;0;"104";"1_ER11";"19970801";"20501231";17864;0;290.451015723388;57.11;11;327.405169429987;191.83;10;0;0;0;1334.15074095383;2378.97;580;1975.71697938856;579.35;15;0;121.651990336249;0;0;1040.1520725573;1233.59907967972;76.0215980402272;0;0;0;0;0;0;0;0;100.847751278672;1305.16656842282;0;3930.58864411381;0;33.9796038280165;7868.88831372622;0;0;0
"630";0;1114906;0;"1372";"1_ERCAC";"20110101";"20501231";1114906;0;1837.96893635865;4690.02;1975;1309.55877994673;4774.2;1956;1562.3159049186;3445.66;1389;3772.98021995143;1939.03;1731;1119.35709421857;2091.43;1087;927.705044714641;6631.7972322309;0;359.392404847709;1270.95;267.968452320257;5318.86162128437;0;231.615802976508;729.348023152524;1144.50808686537;4907.89101912915;0;1759.18041859848;0;132.673408156465;5308.18713496627;0;13129.9580251908;294.082531443593;252.200066817724;5344.58540427513;0;0;0
"631";0;34592;0;"1373";"1_ERCAC";"20121001";"20501231";34592;0;111.04944458315;512.15;97;39.5252400667334;345.6;84;199.65377544006;208.22;436;147.391338816137;181.98;105;16.300360676918;60.98;14;0;555.247222915751;0;0;0;0;197.626200333667;0;0;0;0;998.268877200299;0;0;0;0;736.956694080687;0;0;0;0;81.5018033845902;0;0;0
"632";0;111588;0;"1375";"1_ERCAC";"20140101";"20501231";111588;0;536.136479168283;234.01;204;213.916756064905;392.14;307;518.381825838085;555.16;664;1420.70604012115;750.11;391;631.602041878587;180.15;75;0;580.682395841414;0;0;2100;43.4266760938668;1026.15710423066;0;0;0;0;1440.94394443721;0;0;1150.96518475322;5775.92969111277;1327.60050949299;0;0;0;0;573.159585584531;0;0;2584.8506238084
"633";8781788;700388;0;"1377";"1_ERCAC";"20130101";"20501231";9482176;0;13332.8727408212;11842.69;5979;10855.7064387606;13083.56;5568;13155.5992149578;11514.68;5896;12606.0703602826;14295.8;6843;16833.0279012742;33857.06;2652;13818.0927581132;30596.4524150735;0;9951.63381789357;12298.184713026;5909.17621973146;31846.9528637915;0;6218.65337547045;10303.7497348096;33031.8299423921;25930.2827772829;0;1576.74098800394;5239.14236710976;16843.5643755534;31159.8764621346;0;6120.59438644346;8906.31657728169;16456.1620850498;12273.7776232981;0;49219.3945876285;6215.80521039455
"634";0;9001440;0;"1381";"1_ERCAC";"20110101";"20501231";9001440;0;11720.3720167165;15533.26;5495;13258.6989621016;12184.24;6418;8616.16383190724;7137.01;3084;10245.5130190807;26180.41;7495;5804.81205293416;8039.4;4298;7451.26008942928;19283.152540338;0;31867.4474538153;0;11145.3749241956;21620.8535965556;0;29475.2230676982;4052.04322205869;4746.6230014321;31293.8848237115;0;3149.83640396117;3890.47493043143;9312.11171128104;24809.1928418481;0;10597.2119571956;6509.04858507909;11792.0305588813;13612.463211066;0;3619.56649472349;0
"635";0;374192;0;"1382";"1_ERCAC";"20110101";"20501231";374192;0;1412.51692203094;2913.73;1442;1690.94962343613;3238.62;2013;134.190959869724;259.25;139;853.366551768273;278.42;218;115.210555298036;589.06;300;4788.30006016859;2025.25887311969;0;249.025676866406;0;0;4315.02846312475;0;2789.33600465711;1350.38364939877;0;670.954799348619;0;0;0;0;660.040769394113;0;917.097291404136;2689.69469804312;0;576.052776490178;0;0;0
"636";0;6426369;0;"1383";"1_ERCAC";"20110101";"20501231";6426369;0;7055.93186908461;12142.13;8117;5175.06978195492;7952.38;4202;2313.18914361278;2778.39;4184;2763.18456186861;3338.31;3875;2198.17258140611;3106.17;1555;2225.25;20794.9093847675;0;9223.006018456;3036.49394219961;1113.78734975921;15742.2637812076;0;4731.36333016123;4287.9344486465;69.1781545512182;9742.37122189891;0;170.662184008285;1583.73415760547;920.057497602057;8606.29033121384;0;2914.38759206664;1375.1873884605;58.4793906460428;3091.03591778989;0;5404.04971097416;2437.29788762044
"637";0;26931365;0;"1385";"1_ERCAC";"20110101";"20501231";26931365;0;45528.7467471434;93882.64;33886;50914.4569049564;108951.24;21258;24546.2175200566;42270.59;10129;8768.04700784578;9539.48;6490;3235.54772566426;14264.29;4100;5363.17983543898;140763.289348725;0;72231.3455361471;9285.91901540639;9912.27391664384;102114.122725309;0;138544.090200268;4001.79768256108;3015.47907932548;66784.8662772955;0;52454.6662046964;476.076038965883;2812.38257491352;26384.2673008777;0;13879.3374206009;764.24774283678;0;9997.39039583423;0;6180.34823248705;0
"638";480896;0;0;"1387";"1_ERCAC";"20110101";"20501231";480896;0;2448.62629386509;1553.53;872;569.709674011771;677.65;731;283.564444581109;513.52;430;2089.82526531921;1095.02;961;2301.65032422295;1091.56;542;4173.52197126222;2758.06209618596;0;0;5311.54740187727;584.534354966899;2264.01401509196;0;0;0;108.715844377557;1309.10637852799;0;0;0;5376.1288404591;2322.92840831309;0;0;2750.06907782387;2961.39634231561;2388.11364222445;0;6158.74163657467;0
"639";0;522522;0;"1388";"1_ERCAC";"20110101";"20501231";522522;0;4726.70244633205;2709.43;1872;1593.64369511689;1399.61;478;690.074388735225;1019.71;1079;3684.77563055561;1288.13;944;193.880725030291;229.32;93;176.675830401199;12076.5857413837;0;2144.20032867831;9236.05033119703;284.87499271714;3976.46642624658;0;0;3706.87705662071;125.612293484939;3324.75965019119;0;0;0;6066.18168163076;3692.37762664037;0;0;8665.3188445069;0;969.403625151455;0;0;0
"64";54388228440;9930253470;2013107505;"299";"1_ERCAC";"20121201";"20501231";62129707050;4201882365;705170.946287018;762982.74;357366;836921.80076423;899229.64;420165;850673.037147525;830417.42;454321;1061233.1849364;944550.62;512721;662091.915770565;605784.45;274592;767185.451568623;1399090.82063295;12252.8064963363;553597.58525388;793728.067483304;789656.302752785;1716258.47433365;14218.707089821;758491.08300302;905984.436641876;945560.560487321;1760433.60270247;22330.0810006976;699540.666807439;825500.274739699;1193785.17921826;2145717.55878224;27935.5499975567;800422.425202178;1138305.21148178;782414.111514894;1332884.18598679;11320.3788840077;525312.055944205;658528.846522931
"640";0;150307;0;"1389";"1_ERCAC";"20110101";"20501231";150307;0;1404.84096026137;1956.61;529;279.095981291771;551.01;249;2127.10416765911;1191.81;627;739.043137156973;1156.75;498;196.318392261431;271.48;214;0;3452.8326587191;0;3571.37214258773;0;95.127025968758;1300.3528804901;0;0;0;0;9423.67796097402;0;210.542209503707;1001.30066781784;936.731310837867;2758.484374947;0;0;0;0;981.591961307157;0;0;0
"641";0;159750;0;"1390";"1_ERCAC";"20110101";"20501231";159750;0;2673.73521074891;1821.17;715;1259.0474808957;713.62;482;1871.03467526692;773.02;224;1703.58452995245;663.31;706;301.027280144504;0.09;3;77.0612665293655;3894.41675573681;0;921.962545985977;8475.2354854924;0;1910.49394878427;0;0;4384.74345569422;0;9355.17337633462;0;0;0;89.7331360048537;1830.64254924558;0;213.989367994298;6383.55759651753;0;0;0;0;1505.13640072252
"642";198722;0;0;"1393";"1_ERCAC";"20110101";"20501231";198722;0;166.727860981424;438.36;119;187.990780203599;780.2;708;3845.57150707022;232.91;1099;192.732830111457;168.34;997;63.4162823616351;83.42;43;0;833.639304907118;0;0;0;0;939.953901017997;0;0;0;0;1011.4847463521;0;18216.372788999;0;0;963.664150557283;0;0;0;0;317.081411808175;0;0;0
"643";40597980;2777225;1413860;"1397";"1_ER76";"20080201";"20501231";44789065;0;19807.1980760391;24818.42;12018;18752.3444316628;26264.25;10683;21046.1369778259;30314.39;11560;19573.9709634716;20338.02;11353;8873.46575341994;7743.18;4881;18462.2871149112;43629.785580268;800.116978890232;23335.8126731746;12807.9880329516;14660.7049754961;47572.7923199412;800.491725232568;16929.2551490301;13798.4779886142;11495.9608903876;49562.0979348522;5614.45892009887;23960.4527700318;14597.7143737593;29342.8856668905;37454.335811861;0;8971.00461931237;22101.6287192944;1449.9811017553;21382.3428385658;0;2580.17227255672;18954.8325542219
"644";0;0;0;"1398";"1_ER76";"20120101";"20501231";0;0;4009.04769466032;0;0;6532.09620744511;0;0;3674.96483308725;0;0;5533.76365397863;0;0;2591.32644685679;0;0;8384.50752604842;2849.85526139645;0;1110.05967502077;7700.81601083596;8627.6201145349;3311.52782569117;0;5658.41632463562;15062.9167723639;2037.74781341088;2343.49488780472;8020.65560014124;2394.61685851967;3578.30900555977;5689.77079710439;2791.96398097226;0;3334.25327911679;15852.8302126997;1805.16645336337;1281.5604566947;0;1427.94360506974;8441.96171915612
"645";79781;0;323;"1401";"1_ER76";"20100101";"20501231";0;80104;1545.06221691788;0;99;1069.79901465215;0;62;1359.93236579526;0;63;1232.44069532794;0;63;679.271978843109;0;36;0;7725.31108458942;0;0;0;0;5348.99507326077;0;0;0;0;6799.66182897628;0;0;0;0;6162.20347663972;0;0;0;0;3396.35989421554;0;0;0
"646";0;0;0;"1404";"1_ER76";"20090801";"20501231";0;0;2318.68922089901;0;0;1841.07359887182;0;0;1594.83027460855;0;0;1376.71575530306;0;0;2443.19507248769;0;0;3166.41933541919;826.863526848577;0;4256.27586514307;3343.88737708422;824.93436715494;1833.98872381161;0;2071.82647482825;4474.6184285643;1203.09834002119;2764.62475431838;0;697.54862878835;3308.87964991481;0;1572.20473092592;0;2715.05315579439;2596.32088979499;1340.22451910068;1206.3374931479;0;1002.15208391324;8667.26126627666
"647";562340;0;0;"1405";"1_ER76";"20130101";"20501231";0;562340;5380.25976448804;0;288;4487.23436529507;0;217;3664.57158021177;0;177;3418.07680522717;0;149;2320.90543305882;0;76;0;26901.2988224402;0;0;0;0;22436.1718264754;0;0;0;0;18322.8579010589;0;0;0;0;17090.3840261359;0;0;0;0;11604.5271652941;0;0;0
"648";101065;0;0;"1406";"1_ER76";"20130101";"20501231";0;101065;54016.4542545995;0;13;52385.5909421539;0;15;38083.9918744164;0.09;7;37757.7086501959;0;4;28322.135216609;0;2;74542.536039763;42412.1450517401;8000;45665.8701770996;99461.720004395;77467.4228111951;26732.8983650759;16009.8345046514;40258.7468771924;101459.052152655;49167.8834774829;17167.2314314054;0;32281.920886484;91802.92357671;48230.1990153857;27531.4046684251;0;28856.3555278004;84170.5840393685;42412.8859744556;17847.848467919;0;29863.824314348;51486.1173263225
"649";0;0;0;"1408";"1_ER76";"20140401";"20501231";0;0;641.236334341942;0;0;329.182896010978;0;0;352.261528685624;0;0;634.330495507309;0;0;275.64106887879;0;0;0;452.346016570945;0;0;2753.83565513877;0;584.862698259122;0;235.544690149683;825.507091646086;0;413.045960679945;0;121.061770464632;1227.19991228354;815.197592359232;735.120192269143;0;0;1621.33469290817;0;246.290570499808;0;0;1131.91477389414
"65";0;28;0;"111";"1_ER11";"20220101";"20501231";28;0;0;0;0;0;0;0;0;0;0;0;0;0;66.900422899073;66.61;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.900422899073;0;0;0
"650";0;0;0;"1409";"1_ER76";"20140401";"20501231";0;0;646.369521550944;0;0;1012.07264692576;0;0;1311.27035157634;0;0;1385.44195329022;0;0;207.140157393615;0;0;1718.89165412489;1512.95595362983;0;0;0;1162.83036476005;616.214039646476;0;0;3281.31883022227;1539.19193838225;940.711739825153;0;1562.42371090751;2514.02436876677;653.431820125447;1590.97549416992;0;1628.22731799283;3054.57513416293;789.471773721578;246.229013246496;0;0;0
"651";0;0;0;"1410";"1_ER76";"20140401";"20501231";0;0;1974.4517436841;0;0;2031.71235336937;0;0;1344.29578320425;0;0;925.409159410817;0;0;657.259105058872;0;0;3887.2;527.853092629411;0;0;5457.20562579109;4115.02777502367;329.222838046617;0;3290.12243205959;2424.18872171698;4117.7848612059;364.550728040257;0;0;2239.14332677511;949.730271584219;1823.45071623939;0;0;1853.86480923047;0;3286.29552529436;0;0;0
"652";5157637701;329353512;277652670;"1413";"1_ER76";"20160101";"20501231";3260982738;2503661145;297615.72260951;348821.01;187458;316033.27603642;370218.76;205433;308537.216169402;324114.24;222659;351280.882744818;390925.29;221255;238123.412670885;247573.1;120618;206632.68959736;784861.59990885;11425.1007573844;252527.062227008;232632.160556946;232851.041290604;822807.697629328;14755.8440839169;218443.755704604;291308.041473647;251441.764415238;736015.936953936;12775.5123512783;180108.452674002;362344.414452556;377444.721508867;828294.770923931;11398.5938576652;186159.764298922;353106.563134704;263450.516661969;514347.047083566;5847.93906460428;174418.599151528;232552.961392759
"653";11729185;0;341390;"1414";"1_ER76";"20170101";"20501231";12070575;0;7142.93187529636;12465.74;5624;6381.6671878563;10955.72;4022;6253.07980155898;9948.19;3912;8176.21096572208;9056.81;7275;6008.17259497444;7152.96;3552;3056.95204182337;20229.5506920985;0;6702.82763943118;5725.32900312878;5650.76721827783;15064.2492973835;0;6767.06190614642;4426.25751747376;4408.01626647884;14791.5497813811;0;6133.33987489781;5932.49308503717;9113.45225961131;21917.3935135705;0;1369.11225874416;8481.09679668439;2278.84951759632;18209.8666746446;0;3733.38585609668;5818.76092653457
"654";355652136;4145463;7576191;"1415";"1_ER76";"20061001";"20501231";367373790;0;62226.0058857025;88491.28;32467;60176.2757268281;91737.25;31825;48509.7492114746;56730.49;32245;53016.5380927681;58609.25;29323;37839.1943648526;51404.56;17087;47375.3063132871;166537.348268365;1600;46937.7070746243;48679.6677722359;40563.4858725817;144073.824716275;12003.410216878;54143.2870273623;50097.3708010433;43211.9103989855;131420.549348556;0;17334.7124743596;50581.5738354717;54408.0776174425;127185.7004871;0;29994.122790514;53494.7895687842;13884.9156142232;93112.3631607088;6894.41237090189;37661.404705838;37642.8759725912
"655";0;0;0;"1416";"1_ER76";"20100101";"20501231";0;0;3900.05721564256;0;0;7136.68492345567;0;0;2672.79994564569;0;0;3769.14140492075;0;0;1489.32849807209;0;0;8898.7919789852;4339.87606286977;0;160.004386708384;6101.61364964943;4961.66965110599;4229.57543663237;16004.5469558373;3963.32137422006;6524.31119948261;3786.80571474227;3938.47307457374;0;294.257802330182;5344.46313658226;3078.08144709668;4462.31746099796;0;5710.17138460084;5595.13673190827;923.35879967436;1084.39257433757;0;188.057408867011;5250.83370748153
"656";0;851521;0;"1419";"1_ER76";"20080101";"20501231";0;851521;9983.73946300755;0;654;8984.32954772994;0;522;7051.34024350947;0;397;7543.65027307161;0;407;4793.94346195199;0;209;0;49918.6973150377;0;0;0;0;44921.6477386497;0;0;0;0;35256.7012175473;0;0;0;0;37718.2513653581;0;0;0;0;23969.71730976;0;0;0
"657";0;8263972104;0;"1420";"1_ER76";"20170101";"20501231";8263972104;0;1112422.05499864;1853165.22;673683;973968.175238363;1586936.09;660807;971568.277419781;1196323.94;521344;982431.539782548;1271897.92;515721;561368.010549324;927549.21;366673;217889.642330577;3181020.6455338;114478.370606755;1667866.07801241;380855.538509679;215587.460695509;2852454.04738716;82160.4286184016;1303019.57800806;416619.36148268;336971.4555982;2556148.09531575;82539.4678605264;1420829.68513282;461352.68319161;430647.998675659;2477931.56036459;84238.6513144689;1502010.64568461;417328.842873415;295225.201233617;1506712.82042258;35456.9779074954;720894.59279955;248550.460383384
"658";0;65299230;0;"1421";"1_ER76";"20170101";"20501231";65299230;0;32750.0318452561;74675.02;24138;28153.7687262065;65371.35;25928;19691.5542296702;26242.43;16548;27684.2893298155;51172.05;19243;15597.1798608887;25604.78;13533;3272.69914193826;100135.625420815;0;59434.5511259769;907.283537549987;3394.02315284097;96192.4689701661;0;40973.1541798809;209.19732814466;13753.1473784912;71403.1743946903;0;6667.14245586069;6634.3069193088;4043.36890389223;87430.4533671107;0;45285.0614184384;1662.56295963618;3662.34878577507;49539.1229613291;0;18101.4027943095;6683.02476302977
"659";0;53499;0;"1422";"1_ER76";"20060101";"20501231";0;53499;45347.6009377063;150.01;18;43276.1110973921;0;17;35161.5461963378;0;6;38073.7148021029;0;7;31393.6697965498;0;3;52189.6741640218;50320.7083159009;8001.16978890232;75114.7565542863;41111.69586542;45718.6197281135;62809.7953091502;0;64781.2377272613;43070.9027224356;16300.1171473388;41566.342871366;0;52835.4024592243;65105.8685037601;13097.0642591618;52976.5800309988;0;56324.42733876;67970.5023815936;14773.7407947898;61178.1221884777;0;44650.06123156;36366.4247679214
"66";0;211584;0;"112";"1_ER11";"20130101";"20501231";211584;0;728.542704373237;1532.28;276;563.393500368679;1337.65;196;2023.89902967832;1682.2;408;813.936766106993;1168.62;229;737.911418347762;1735.87;715;273.6;2369.11352186618;0;0;1000;77.9478817445213;2138.65082617445;0;0;600.368793924426;95.2046525789605;6601.87227710524;0;3422.4182187074;0;0;3051.14538873163;0;0;1018.53844180334;0;1966.87735781301;0;984.916052985984;737.763680939814
