"Lien_E";"Actifs";"Non_actifs";"Portabilite";"Produit1";"Produit2";"Produit3";"Annee_adhesion";"Tps_adh_entreprise";"Max_code_ape";"Max_departement";"Max_regroup1";"Max_regroup4";"BASE_percent";"OPTION_percent";"Nb_pers";"Nb_fam";"Anciennete_moy";"Tps_adh_moy_pers";"Asspri";"Asspri_percent";"Conjoint";"Conjoint_percent";"Enfant";"Enfant_percent";"Femme";"Femme_percent";"Homme";"Homme_percent";"Respo";"Respo_percent";"Non_respo";"Non_respo_percent";"VIP";"Prod1_Ind2018";"Prod1_Ind2019";"Prod1_Ind2020";"Prod1_Ind2021";"Prod1_Ind2022";"Prod1_Ind2023";"Prod2_Ind2018";"Prod2_Ind2019";"Prod2_Ind2020";"Prod2_Ind2021";"Prod2_Ind2022";"Prod2_Ind2023";"Prod3_Ind2018";"Prod3_Ind2019";"Prod3_Ind2020";"Prod3_Ind2021";"Prod3_Ind2022";"Prod3_Ind2023";"Renégo2020";"Renégo2021";"Renégo2022"
"160";10;0;0;477;NA;NA;2008;5250;"741C";NA;"ER31";"25";100;0;8;3;2017;3240;8;80;2;20;0;0;6;60;4;40;10;100;0;0;FALSE;0;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"161";80;0;0;480;NA;NA;2012;3971;NA;NA;"ER31";"24";100;0;34;14;2013;2557;70;87.5;6;7.5;4;5;26;32.5;54;67.5;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"162";0;14;0;481;NA;NA;2013;3605;"2442Z";NA;"ER31";"24";100;0;10;3;2015;2632;8;57.1428571428571;6;42.8571428571429;0;0;6;42.8571428571429;8;57.1428571428571;0;0;0;0;FALSE;0.01;0.1;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"163";1;0;0;483;NA;NA;2013;3605;"4778A";NA;"ER31";"25";100;0;1;1;2021;502;1;100;0;0;0;0;0;0;1;100;1;100;0;0;FALSE;0;0;0.03;0.04;0.1;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"164";2;0;0;489;NA;NA;2014;3240;"4334Z";NA;"ER31";"25";100;0;2;2;2014;3240;2;100;0;0;0;0;0;0;2;100;2;100;0;0;FALSE;0.01;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"165";0;0;3;491;NA;NA;2015;2875;NA;NA;"ER31";"25";100;0;0;0;2016;365;3;100;0;0;0;0;0;0;3;100;3;100;0;0;FALSE;0.04;0.05;0.03;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"166";6;0;6;496;NA;NA;2014;2936;"9001Z";NA;"ER31";"25";100;0;6;2;2016;2936;7;58.3333333333333;3;25;2;16.6666666666667;5;41.6666666666667;7;58.3333333333333;12;100;0;0;FALSE;0.03;0;0.2;0.1;0.06;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"167";316;15;72;497;NA;NA;2016;2510;"4651Z";NA;"ER31";"25";100;0;239;100;2017;2602;186;46.1538461538462;89;22.0843672456576;128;31.7617866004963;185;45.9057071960298;218;54.0942928039702;403;100;0;0;TRUE;0.025;0;0.03;0.01;0.03;0.13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"168";2;0;0;498;NA;NA;2015;2875;"4752A";NA;"ER31";"25";100;0;2;1;2015;2875;2;100;0;0;0;0;0;0;2;100;2;100;0;0;FALSE;0;0;0;0.015;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"169";0;2;0;499;NA;NA;2016;2510;"4511Z";NA;"ER31";"26";100;0;2;1;2016;2389;1;50;1;50;0;0;1;50;1;50;2;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"17";0;6;0;18;NA;NA;2008;5432;NA;NA;"ER11";"3";100;0;0;0;2008;4322;4;66.6666666666667;2;33.3333333333333;0;0;4;66.6666666666667;2;33.3333333333333;6;100;0;0;FALSE;0.04;0.05;0;0.06;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"170";36;0;3;500;NA;NA;2015;2875;"5221Z";NA;"ER31";"24";100;0;26;5;2017;2875;19;48.7179487179487;8;20.5128205128205;12;30.7692307692308;16;41.025641025641;23;58.974358974359;39;100;0;0;FALSE;0.04;0.02;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"171";2;0;0;502;NA;NA;2015;2816;"4520A";NA;"ER31";"24";100;0;2;1;2016;2479;2;100;0;0;0;0;0;0;2;100;2;100;0;0;FALSE;0.01;0;0;0.04;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"172";2;0;0;503;NA;NA;2015;2632;"1813Z";NA;"ER31";"13";100;0;2;1;2015;2632;1;50;1;50;0;0;1;50;1;50;0;0;0;0;FALSE;0.01;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"173";46;112;0;505;NA;NA;2010;4381;"9499Z";"12";"ERCAC";"27";100;0;140;85;2012;39954;91;57.5949367088608;48;30.379746835443;19;12.0253164556962;76;48.1012658227848;82;51.8987341772152;158;100;0;0;FALSE;0.03;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"174";908;1383;0;506;NA;NA;1994;10360;"2443Z";"12";"ERCAC";"27";100;0;1604;1229;2000;343607;1631;71.1916193801833;616;26.8878219118289;44;1.92055870798778;1346;58.7516368398079;945;41.2483631601921;2291;100;0;0;FALSE;0.03;0;0;0.01;0.03;0.15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"175";768;1559;2;507;723;914;2001;7730;"2443Z";"12";"ERCAC";"27";100;0;1776;641;2006;306293;1630;69.9871189351653;665;28.5530270502362;34;1.45985401459854;1242;53.327608415629;1087;46.672391584371;2239;96.1356805495921;0;0;FALSE;0.025;0;0;0;0.02;0.08;0.025;0;0;0;0.02;0.08;0.025;0;0;0;0.02;0.08;FALSE;FALSE;FALSE
"176";1028;613;0;508;794;NA;1970;18886;"2443Z";"12";"ERCAC";"27";100;0;1012;837;1989;360809;1275;77.6965265082267;356;21.6940889701402;10;0.60938452163315;1040;63.3759902498477;601;36.6240097501523;1641;100;0;0;FALSE;0.05;0.05;0.05;0.04;0.05;0.16;0.05;0.05;0.05;0.04;0.05;0.16;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"177";10;10;0;509;NA;NA;1990;11764;"2443Z";"12";"ERCAC";"27";100;0;13;12;1994;64144;14;70;6;30;0;0;2;10;18;90;0;0;0;0;FALSE;0;0;0;0.01;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"178";4;7;0;510;NA;NA;1995;9865;"7010Z";"12";"ERCAC";"27";100;0;5;5;1998;21099;8;72.7272727272727;3;27.2727272727273;0;0;4;36.3636363636364;7;63.6363636363636;0;0;0;0;FALSE;0.03;0;0;0.1;0.2;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"179";3;32;0;511;NA;NA;1994;10394;"7010Z";"12";"ERCAC";"27";100;0;20;17;2001;28358;27;77.1428571428572;8;22.8571428571429;0;0;26;74.2857142857143;9;25.7142857142857;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"18";5854;399;534;2755;573;2161;2017;2055;"1013A";"12";"ERCAC";"5";100;0;4029;1194;2018;111335;3812;56.1662000884043;997;14.689848239281;1978;29.1439516723147;3267;48.1361426256078;3520;51.8638573743922;6787;100;0;0;FALSE;0.03;0;0.01;0;0.03;0.15;0.03;0;0.01;0;0.03;0.15;0.03;0;0.01;0;0.03;0.15;FALSE;FALSE;FALSE
"180";0;454;0;514;516;518;2011;4155;"2932Z";NA;"ERCAC";"27";100;0;323;243;2011;4155;333;73.3480176211454;121;26.6519823788546;0;0;231;50.8810572687225;223;49.1189427312775;448;98.6784140969163;0;0;FALSE;0.04;0;0;0.01;0.03;0.16;0.04;0;0;0.01;0.03;0.16;0.04;0;0;0.01;0.03;0.16;FALSE;FALSE;FALSE
"181";0;12;0;514;NA;NA;2006;5950;"2932Z";"12";"ERCAC";"27";100;0;9;8;2009;5250;8;66.6666666666667;3;25;1;8.33333333333333;7;58.3333333333333;5;41.6666666666667;12;100;0;0;FALSE;0.01;0;0;0.06;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"182";0;16;0;524;NA;NA;2007;5616;"5813Z";NA;"ERCAC";"27";100;0;2;1;2008;4383;14;87.5;2;12.5;0;0;6;37.5;10;62.5;0;0;0;0;FALSE;0.15;0;0.03;0.06;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"183";0;2;0;525;NA;NA;2010;4520;"8621Z";NA;"ERCAC";"27";100;0;0;0;2010;3106;1;50;1;50;0;0;1;50;1;50;0;0;0;0;FALSE;0.01;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"184";8;17;0;548;526;NA;2008;4987;"8899B";"12";"ERCAC";"27";100;0;19;17;2009;38142;20;80;4;16;1;4;17;68;8;32;25;100;0;0;FALSE;0.025;0;0;0;0.02;0.1;0.025;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"185";0;6;0;528;NA;NA;1999;8629;"8720A";NA;"ERCAC";"27";100;0;6;3;2006;7350;6;100;0;0;0;0;6;100;0;0;0;0;0;0;FALSE;0.05;0.02;0.01;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"186";0;113;0;529;NA;NA;2009;4873;"8542Z";NA;"ERCAC";"27";100;0;101;37;2015;14740;83;73.4513274336283;28;24.7787610619469;2;1.76991150442478;77;68.141592920354;36;31.858407079646;113;100;0;0;FALSE;0.05;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"187";45;28;0;533;NA;NA;1988;12678;"2443Z";"12";"ERCAC";"27";100;0;38;37;1992;69863;57;78.0821917808219;16;21.9178082191781;0;0;49;67.1232876712329;24;32.8767123287671;0;0;0;0;FALSE;0.01;0;0;0.1;0.04;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"188";5;4;0;534;NA;NA;1984;13925;"2443Z";"12";"ERCAC";"27";100;0;4;4;1987;53234;8;88.8888888888889;1;11.1111111111111;0;0;7;77.7777777777778;2;22.2222222222222;0;0;0;0;FALSE;0.03;0.02;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"189";0;50;0;535;NA;NA;2011;4336;"8810A";NA;"ERCAC";"27";100;0;14;5;2011;3971;30;60;14;28;6;12;30;60;20;40;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"19";4;0;0;23;NA;NA;1992;11094;"8532Z";"11";"ER11";"2";100;0;0;0;2004;5753;4;100;0;0;0;0;4;100;0;0;4;100;0;0;FALSE;0.2;0.15;0;0;0.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"190";0;12;0;538;NA;NA;2012;3880;"8720A";NA;"ERCAC";"27";100;0;6;3;2012;2406;8;66.6666666666667;2;16.6666666666667;2;16.6666666666667;6;50;6;50;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"191";2916;27;425;539;2267;709;2018;1685;"7022Z";"33";"ERCAC";"28";100;0;1658;428;2019;36210;1769;52.5237529691211;347;10.3028503562945;1252;37.1733966745843;1659;49.2577197149644;1709;50.7422802850356;3368;100;0;0;FALSE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE;FALSE;FALSE
"192";43;0;11;540;505;NA;2018;1779;NA;"46";"ERCAC";"27";100;0;26;17;2015;365;31;57.4074074074074;6;11.1111111111111;17;31.4814814814815;21;38.8888888888889;33;61.1111111111111;54;100;0;0;FALSE;NA;NA;0;0.04;0.15;0.16;NA;NA;0;0.04;0.15;0.16;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"193";2;0;0;541;NA;NA;1997;9449;"4759A";"12";"ERCAC";"27";100;0;0;0;1997;8400;2;100;0;0;0;0;2;100;0;0;0;0;0;0;FALSE;0;0;0;0;0.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"194";40;0;0;542;NA;NA;2002;7592;"4759A";"60";"ERCAC";"27";100;0;30;6;2004;6909;14;35;12;30;14;35;16;40;24;60;0;0;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"195";158;0;0;543;NA;NA;1997;9449;"8899B";"46";"ERCAC";"27";100;0;62;29;2008;2799;144;91.1392405063291;10;6.32911392405063;4;2.53164556962025;92;58.2278481012658;66;41.7721518987342;158;100;0;0;FALSE;0.025;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"196";1775;82;127;544;690;NA;2014;3079;"4939B";"12";"ERCAC";"27";100;0;994;336;2019;15147;1266;63.8104838709677;243;12.2479838709677;475;23.9415322580645;809;40.7762096774194;1175;59.2237903225806;1984;100;0;0;TRUE;0.04;0.02;NA;NA;NA;0.13;0.04;0.02;NA;NA;NA;0.13;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"197";6;3;0;546;NA;NA;1984;13967;"1051C";"12";"ERCAC";"27";100;0;0;0;1997;18744;4;44.4444444444444;5;55.5555555555556;0;0;5;55.5555555555556;4;44.4444444444444;0;0;0;0;FALSE;0.01;0.2;0.2;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"198";101;88;0;776;547;NA;2007;5739;"521B";"12";"ERCAC";"27";100;0;130;93;2010;41466;132;69.8412698412698;48;25.3968253968254;9;4.76190476190476;119;62.962962962963;70;37.037037037037;189;100;0;0;FALSE;0.04;0.02;0.01;0.01;0.02;0.06;0.04;0.02;0.01;0.01;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"199";465;0;140;549;550;NA;2015;2534;"9499Z";"76";"ERCAC";"5";100;0;188;59;2019;622;409;67.603305785124;56;9.25619834710744;140;23.1404958677686;387;63.9669421487603;218;36.0330578512397;605;100;0;0;TRUE;0.03;0;0.03;0;0.03;0.1;0.03;0;0.03;0;0.03;0.1;NA;NA;NA;NA;NA;NA;TRUE;FALSE;FALSE
"2";0;52;0;2;NA;NA;1976;16938;NA;NA;"ER11";"2";100;0;44;16;2010;4611;38;73.0769230769231;14;26.9230769230769;0;0;29;55.7692307692308;23;44.2307692307692;52;100;0;0;FALSE;0.01;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"20";0;26;0;24;NA;NA;1978;16208;NA;NA;"ER11";"3";100;0;18;6;2006;5797;14;53.8461538461538;12;46.1538461538462;0;0;14;53.8461538461538;12;46.1538461538462;26;100;0;0;FALSE;0.025;0.02;0;0.08;0.15;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"200";46;0;7;551;548;NA;1998;9084;"7022Z";"93";"ERCAC";"27";100;0;32;15;2014;1506;27;50.9433962264151;6;11.3207547169811;20;37.7358490566038;27;50.9433962264151;26;49.0566037735849;53;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"201";0;346;0;552;NA;NA;2004;6491;"9329Z";NA;"ERCAC";"27";100;0;254;91;2007;28527;220;63.5838150289017;118;34.1040462427746;8;2.3121387283237;198;57.2254335260116;148;42.7745664739884;0;0;0;0;FALSE;0.03;0;0;0.015;0.03;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"202";0;148;0;553;NA;NA;2009;4529;"9329Z";NA;"ERCAC";"27";100;0;134;44;2011;13673;92;62.1621621621622;48;32.4324324324324;8;5.40540540540541;88;59.4594594594595;60;40.5405405405405;148;100;0;0;FALSE;0.03;0;0;0;0.1;0.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"203";0;124;0;557;NA;NA;2011;4336;NA;NA;"ERCAC";"27";100;0;112;38;2011;4336;84;67.741935483871;40;32.258064516129;0;0;70;56.4516129032258;54;43.5483870967742;124;100;0;0;FALSE;0.04;0;0.01;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"204";4;0;0;558;NA;NA;1999;8719;"0149Z";"46";"ERCAC";"27";100;0;0;0;1999;7305;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;0.2;0.05;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"205";0;3;0;761;559;NA;2009;4832;"8291Z";NA;"ERCAC";"27";100;0;3;3;2010;5714;3;100;0;0;0;0;3;100;0;0;0;0;0;0;FALSE;0.15;0.02;0.01;0;0.03;0.06;0.15;0.02;0.01;0;0.03;0.06;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"206";0;154;0;560;NA;NA;2008;4987;"8899B";NA;"ERCAC";"27";100;0;114;40;2010;27380;106;68.8311688311688;44;28.5714285714286;4;2.5974025974026;80;51.9480519480519;74;48.0519480519481;154;100;0;0;FALSE;0.025;0;0;0;0.02;0.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"207";104;86;0;561;NA;NA;2002;7351;"4519Z";"12";"ERCAC";"27";100;0;150;52;2004;39488;128;67.3684210526316;62;32.6315789473684;0;0;88;46.3157894736842;102;53.6842105263158;190;100;0;0;FALSE;0.03;0;0;0;0.04;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"208";0;12;0;562;NA;NA;2011;4073;"7010Z";NA;"ERCAC";"27";100;0;6;3;2012;4321;10;83.3333333333333;2;16.6666666666667;0;0;6;50;6;50;0;0;0;0;FALSE;0.2;0.15;0;0;0.03;0.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"209";2222;322;143;566;567;565;2011;4246;"4774Z";"12";"ERCAC";"29";100;0;1070;683;2017;2436;1483;55.1916635653145;329;12.2441384443617;875;32.5641979903238;1804;67.138072199479;883;32.861927800521;2677;99.6278377372534;0;0;TRUE;0.07;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0;0;0;0;0;TRUE;FALSE;FALSE
"21";6;5;8;25;NA;NA;2014;2929;"4617B";"11";"ER66";"3";0;100;9;5;2015;10708;8;42.1052631578947;6;31.5789473684211;5;26.3157894736842;12;63.1578947368421;7;36.8421052631579;19;100;0;0;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"210";0;16;0;568;NA;NA;2014;3120;NA;NA;"ERCAC";"27";100;0;10;4;2015;2419;12;75;4;25;0;0;9;56.25;7;43.75;16;100;0;0;FALSE;0.04;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"211";0;128;0;569;NA;NA;2011;3956;"275E";NA;"ERCAC";"27";100;0;92;33;2013;23915;88;68.75;40;31.25;0;0;66;51.5625;62;48.4375;128;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"212";0;4;0;571;NA;NA;2017;1963;"1013A";NA;"ERCAC";"27";100;0;0;0;2013;1584;2;50;2;50;0;0;2;50;2;50;4;100;0;0;FALSE;NA;0;0.03;0.1;0.2;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"213";0;4;0;580;NA;NA;2012;3911;"6920Z";NA;"ERCAC";"27";100;0;0;0;2014;3593;2;50;2;50;0;0;2;50;2;50;0;0;0;0;FALSE;0.05;0.15;0.03;0.1;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"214";36;0;0;582;NA;NA;2008;5432;"8610Z";"48";"ERCAC";"27";100;0;10;5;2016;5432;20;55.5555555555556;4;11.1111111111111;12;33.3333333333333;24;66.6666666666667;12;33.3333333333333;36;100;0;0;FALSE;0.03;0;0;0.1;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"215";590;24;38;583;584;NA;2018;1779;"2223Z";"12";"ERCAC";"5";100;0;362;120;2018;2510;381;58.4355828220859;78;11.9631901840491;193;29.601226993865;246;37.7300613496933;406;62.2699386503067;652;100;0;0;TRUE;0;0;0;0;0.02;0.1;0;0;0;0;0.02;0.1;NA;NA;NA;NA;NA;NA;TRUE;FALSE;FALSE
"216";0;6;0;587;NA;NA;2014;3150;"7010Z";NA;"ERCAC";"27";100;0;4;1;2016;1736;3;50;3;50;0;0;3;50;3;50;6;100;0;0;FALSE;0.2;0.2;0.03;0.08;0.03;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"217";171;10;24;593;591;592;2015;2561;"4776Z";"15";"ERCAC";"30";100;0;106;43;2017;8848;141;68.780487804878;9;4.39024390243902;55;26.8292682926829;150;73.1707317073171;55;26.8292682926829;205;100;0;0;FALSE;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;FALSE;FALSE;FALSE
"218";0;18;0;594;NA;NA;2003;7258;"8622B";NA;"ERCAC";"27";100;0;8;3;2008;4155;12;66.6666666666667;6;33.3333333333333;0;0;12;66.6666666666667;6;33.3333333333333;0;0;0;0;FALSE;0.03;0;0.01;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"219";26;4;0;2581;595;NA;2018;1641;"9499Z";NA;"ERCAC";"5";100;0;20;9;2019;3536;26;86.6666666666667;2;6.66666666666667;2;6.66666666666667;20;66.6666666666667;10;33.3333333333333;26;86.6666666666667;0;0;FALSE;0.05;0.1;0.03;0.01;0.02;0.1;0.05;0.1;0.03;0.01;0.02;0.1;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"22";3;3;0;26;NA;NA;2009;4828;"2562B";"66";"ER66";"3";0;100;5;4;2009;10846;4;66.6666666666667;1;16.6666666666667;1;16.6666666666667;3;50;3;50;6;100;0;0;FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"220";0;7;0;596;NA;NA;2019;1414;"4332A";NA;"ERCAC";"27";100;0;4;2;2014;4336;5;71.4285714285714;2;28.5714285714286;0;0;4;57.1428571428571;3;42.8571428571429;7;100;0;0;FALSE;NA;NA;0;0;0.02;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"221";0;3;0;597;NA;NA;2018;1779;"2511Z";NA;"ERCAC";"27";100;0;0;0;2013;3471;3;100;0;0;0;0;0;0;3;100;3;100;0;0;FALSE;NA;0;0;0;0.2;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"222";0;4;0;599;NA;NA;2009;4976;"6820A";NA;"ERCAC";"27";100;0;4;1;2009;4976;2;50;2;50;0;0;2;50;2;50;0;0;0;0;FALSE;0.01;0;0;0;0.2;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"223";0;2;0;600;NA;NA;2008;5311;"8710C";NA;"ERCAC";"27";100;0;2;1;2008;5311;2;100;0;0;0;0;2;100;0;0;0;0;0;0;FALSE;0.2;0.15;0.05;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"224";54;18;0;2332;2333;601;2013;3210;"8810C";NA;"ER31";"24";100;0;46;19;2015;3375;62;86.1111111111111;2;2.77777777777778;8;11.1111111111111;46;63.8888888888889;26;36.1111111111111;72;100;0;0;FALSE;0.2;0.2;0.2;0.1;0.2;0.1;0.2;0.2;0.2;0.1;0.2;0.1;0.2;0.2;0.2;0.1;0.2;0.1;FALSE;FALSE;FALSE
"225";18;3;0;602;NA;NA;2020;658;"2433Z";NA;"ERCAC";"27";100;0;19;16;2020;1427;17;80.9523809523809;3;14.2857142857143;1;4.76190476190476;4;19.047619047619;17;80.9523809523809;21;100;0;0;FALSE;NA;NA;NA;NA;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"226";0;8;0;603;NA;NA;2010;4177;"8710A";NA;"ERCAC";"27";100;0;3;3;2012;4671;7;87.5;1;12.5;0;0;6;75;2;25;8;100;0;0;FALSE;0.2;0.02;0;0;0.03;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"227";0;3;0;605;NA;NA;2019;1414;"7120B";NA;"ERCAC";"27";100;0;1;1;2016;1583;2;66.6666666666667;1;33.3333333333333;0;0;1;33.3333333333333;2;66.6666666666667;3;100;0;0;FALSE;0.01;0;0;0;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
"228";0;2;0;608;NA;NA;2015;2875;NA;NA;"ERCAC";"27";100;0;2;1;2015;2602;2;100;0;0;0;0;0;0;2;100;2;100;0;0;FALSE;0;0;0;0.015;0.02;0.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;FALSE
